model,model_id,blur_type,severity,image_id,true_label,raw_response,prediction,valid_response,correct,latency_seconds,cost_usd
grok,x-ai/grok-4.3,defocus_blur,4,1064,truck,ship,ship,1,0,12.147,8.965e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1220,truck,truck,truck,1,1,1.216,0.00015
kimi,moonshotai/kimi-k3,defocus_blur,4,1220,truck,truck,truck,1,1,0.948,0.00034485
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1177,truck,truck,truck,1,1,3.292,0.000805
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1220,truck,truck,truck,1,1,1.234,0.0002845
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1220,truck,frog,frog,1,0,1.394,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1199,truck,truck,truck,1,1,2.614,0.000202
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1221,truck,bird,bird,1,0,0.901,8.2e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1221,truck,ship,ship,1,0,0.832,1.6e-05
kimi,moonshotai/kimi-k3,defocus_blur,4,1114,truck,ship,ship,1,0,7.528,0.000384
grok,x-ai/grok-4.3,defocus_blur,4,1221,truck,ship,ship,1,0,0.636,8.965e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1175,truck,truck,truck,1,1,4.871,0.00093
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1222,truck,cat,cat,1,0,0.802,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1220,truck,cat,cat,1,0,2.53,0.000202
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1221,truck,automobile,automobile,1,0,1.344,0.000172
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1222,truck,truck,truck,1,1,1.034,0.00015
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1199,truck,truck,truck,1,1,3.858,0.00078
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1221,truck,truck,truck,1,1,1.462,0.0002845
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1222,truck,cat,cat,1,0,0.846,0.00016
grok,x-ai/grok-4.3,defocus_blur,4,1222,truck,automobile,automobile,1,0,0.827,9.215e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1222,truck,ship,ship,1,0,1.1,1.6e-05
kimi,moonshotai/kimi-k3,defocus_blur,4,1222,truck,bird,bird,1,0,0.8,0.0003306
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1231,truck,cat,cat,1,0,0.762,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1177,truck,truck,truck,1,1,5.295,0.000202
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1222,truck,truck,truck,1,1,1.48,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1221,truck,automobile,automobile,1,0,2.889,0.000212
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1221,truck,truck,truck,1,1,2.646,0.00015
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1231,truck,automobile,automobile,1,0,0.843,0.000172
grok,x-ai/grok-4.3,defocus_blur,4,1231,truck,truck,truck,1,1,0.548,8.965e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1231,truck,truck,truck,1,1,1.139,0.00015
kimi,moonshotai/kimi-k3,defocus_blur,4,1199,truck,truck,truck,1,1,4.154,0.000399
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1231,truck,automobile,automobile,1,0,1.086,1.72e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1220,truck,frog,frog,1,0,4.282,0.00113
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1222,truck,automobile,automobile,1,0,2.596,0.000212
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1256,truck,ship,ship,1,0,0.776,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1231,truck,truck,truck,1,1,1.336,0.0002845
grok,x-ai/grok-4.3,defocus_blur,4,1256,truck,ship,ship,1,0,0.637,8.965e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1256,truck,airplane,airplane,1,0,0.92,0.00016
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1256,truck,automobile,automobile,1,0,1.125,0.000172
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1256,truck,truck,truck,1,1,1.205,1.6e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1261,truck,bird,bird,1,0,0.762,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1256,truck,truck,truck,1,1,1.413,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1231,truck,truck,truck,1,1,2.985,0.000202
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1261,truck,ship,ship,1,0,1.08,0.00015
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1261,truck,automobile,automobile,1,0,0.905,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1261,truck,automobile,automobile,1,0,1.093,0.000172
kimi,moonshotai/kimi-k3,defocus_blur,4,1261,truck,automobile,automobile,1,0,0.926,0.00034485
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1261,truck,truck,truck,1,1,1.379,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1256,truck,truck,truck,1,1,2.559,0.000202
grok,x-ai/grok-4.3,defocus_blur,4,1261,truck,ship,ship,1,0,1.42,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1265,truck,truck,truck,1,1,0.808,8.2e-05
kimi,moonshotai/kimi-k3,defocus_blur,4,1256,truck,ship,ship,1,0,2.338,0.000384
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1265,truck,automobile,automobile,1,0,0.941,0.000172
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1265,truck,automobile,automobile,1,0,0.97,1.72e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1231,truck,truck,truck,1,1,4.127,0.000755
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1265,truck,automobile,automobile,1,0,1.112,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1261,truck,truck,truck,1,1,2.609,0.000202
grok,x-ai/grok-4.3,defocus_blur,4,1265,truck,automobile,automobile,1,0,0.961,9.215e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1222,truck,truck,truck,1,1,5.366,0.001205
kimi,moonshotai/kimi-k3,defocus_blur,4,1265,truck,truck,truck,1,1,0.826,0.00034485
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1282,truck,truck,truck,1,1,0.729,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1265,truck,truck,truck,1,1,1.27,0.0002845
grok,x-ai/grok-4.3,defocus_blur,4,1282,truck,truck,truck,1,1,0.569,8.965e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1282,truck,automobile,automobile,1,0,0.793,0.000172
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1265,truck,truck,truck,1,1,2.344,0.000202
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1282,truck,automobile,automobile,1,0,1.08,1.72e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1282,truck,truck,truck,1,1,1.294,0.00015
kimi,moonshotai/kimi-k3,defocus_blur,4,1221,truck,truck,truck,1,1,6.263,0.000399
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1282,truck,truck,truck,1,1,1.236,0.0002845
kimi,moonshotai/kimi-k3,defocus_blur,4,1282,truck,truck,truck,1,1,0.919,0.00034485
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1285,truck,bird,bird,1,0,0.91,8.2e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1221,truck,truck,truck,1,1,7.309,0.00083
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1285,truck,automobile,automobile,1,0,0.963,0.000172
grok,x-ai/grok-4.3,defocus_blur,4,1285,truck,ship,ship,1,0,0.613,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1287,truck,truck,truck,1,1,0.748,8.2e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1256,truck,truck,truck,1,1,5.258,0.00088
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1285,truck,automobile,automobile,1,0,1.543,1.72e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1261,truck,truck,truck,1,1,5.11,0.001605
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1282,truck,truck,truck,1,1,2.826,0.000202
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1285,truck,truck,truck,1,1,1.613,0.0002845
grok,x-ai/grok-4.3,defocus_blur,4,1287,truck,ship,ship,1,0,0.576,8.965e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1287,truck,airplane,airplane,1,0,0.946,1.72e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1287,truck,ship,ship,1,0,1.283,0.00015
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1265,truck,truck,truck,1,1,4.522,0.00098
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1287,truck,truck,truck,1,1,1.35,0.0002845
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1285,truck,truck,truck,1,1,2.714,0.00015
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1291,truck,truck,truck,1,1,0.635,1.6e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1291,truck,airplane,airplane,1,0,0.8,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1285,truck,dog,dog,1,0,2.926,0.000202
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1291,truck,truck,truck,1,1,0.882,0.00015
grok,x-ai/grok-4.3,defocus_blur,4,1291,truck,ship,ship,1,0,0.618,8.965e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1287,truck,frog,frog,1,0,2.11,0.00016
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1291,truck,automobile,automobile,1,0,0.978,0.000172
kimi,moonshotai/kimi-k3,defocus_blur,4,1231,truck,truck,truck,1,1,6.96,0.000399
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1291,truck,truck,truck,1,1,1.235,0.0002845
kimi,moonshotai/kimi-k3,defocus_blur,4,1291,truck,truck,truck,1,1,0.853,0.00034485
kimi,moonshotai/kimi-k3,defocus_blur,4,1287,truck,truck,truck,1,1,1.761,0.00034485
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1287,truck,truck,truck,1,1,2.786,0.000202
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1298,truck,truck,truck,1,1,0.799,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,4,1298,truck,ship,ship,1,0,0.565,8.965e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1298,truck,ship,ship,1,0,0.844,0.00016
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1298,truck,truck,truck,1,1,1.117,0.00015
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1305,truck,truck,truck,1,1,0.767,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1291,truck,truck,truck,1,1,2.253,0.000202
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1298,truck,truck,truck,1,1,1.245,0.0002845
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1305,truck,automobile,automobile,1,0,0.912,0.000172
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1298,truck,truck,truck,1,1,1.686,1.6e-05
grok,x-ai/grok-4.3,defocus_blur,4,1305,truck,ship,ship,1,0,0.819,8.965e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1305,truck,truck,truck,1,1,1.27,0.00015
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1282,truck,truck,truck,1,1,5.725,0.002605
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1287,truck,truck,truck,1,1,4.246,0.00083
kimi,moonshotai/kimi-k3,defocus_blur,4,1305,truck,truck,truck,1,1,0.821,0.00034485
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1305,truck,truck,truck,1,1,1.481,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1298,truck,truck,truck,1,1,2.471,0.000202
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1314,truck,bird,bird,1,0,0.78,8.2e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1305,truck,automobile,automobile,1,0,1.689,1.72e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1298,truck,truck,truck,1,1,2.604,0.000505
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1314,truck,truck,truck,1,1,0.691,1.6e-05
grok,x-ai/grok-4.3,defocus_blur,4,1314,truck,ship,ship,1,0,0.579,8.965e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1314,truck,automobile,automobile,1,0,0.945,0.000172
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1305,truck,truck,truck,1,1,2.447,0.000202
kimi,moonshotai/kimi-k3,defocus_blur,4,1314,truck,truck,truck,1,1,0.837,0.00034485
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1314,truck,truck,truck,1,1,1.199,0.00015
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1317,truck,truck,truck,1,1,0.784,8.2e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1317,truck,ship,ship,1,0,0.885,0.00016
grok,x-ai/grok-4.3,defocus_blur,4,1317,truck,automobile,automobile,1,0,0.541,9.215e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1317,truck,truck,truck,1,1,0.974,0.00015
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1291,truck,truck,truck,1,1,4.613,0.000855
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1314,truck,truck,truck,1,1,1.522,0.0002845
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1317,truck,truck,truck,1,1,1.325,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1314,truck,truck,truck,1,1,2.562,0.000202
kimi,moonshotai/kimi-k3,defocus_blur,4,1317,truck,truck,truck,1,1,1.01,0.00034485
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,4,1344,truck,truck,truck,1,1,0.786,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,4,1344,truck,automobile,automobile,1,0,0.624,9.215e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,4,1344,truck,automobile,automobile,1,0,0.871,1.72e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1317,truck,truck,truck,1,1,2.032,0.000505
gpt_terra,openai/gpt-5.6-terra,defocus_blur,4,1344,truck,automobile,automobile,1,0,1.011,0.000172
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1305,truck,truck,truck,1,1,3.998,0.000755
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1317,truck,truck,truck,1,1,2.359,0.000202
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1344,truck,truck,truck,1,1,1.215,0.0002845
kimi,moonshotai/kimi-k3,defocus_blur,4,1298,truck,ship,ship,1,0,4.488,0.000384
kimi,moonshotai/kimi-k3,defocus_blur,4,1285,truck,truck,truck,1,1,6.976,0.000399
gemini,google/gemini-3.1-flash-lite,defocus_blur,4,1317,truck,truck,truck,1,1,2.05,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,5,3,airplane,ship,ship,1,0,0.784,8.2e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,4,1344,truck,truck,truck,1,1,1.423,0.00015
gpt_luna,openai/gpt-5.6-luna,defocus_blur,5,3,airplane,truck,truck,1,0,0.628,1.6e-05
grok,x-ai/grok-4.3,defocus_blur,5,3,airplane,ship,ship,1,0,0.632,8.965e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,5,3,airplane,airplane,airplane,1,1,1.212,0.00016
gpt_terra,openai/gpt-5.6-terra,defocus_blur,5,10,airplane,airplane,airplane,1,1,0.692,0.000172
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,5,10,airplane,dog,dog,1,0,0.842,8.2e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,5,3,airplane,ship,ship,1,0,1.32,0.00016
gpt_luna,openai/gpt-5.6-luna,defocus_blur,5,10,airplane,airplane,airplane,1,1,0.879,1.72e-05
kimi,moonshotai/kimi-k3,defocus_blur,5,3,airplane,ship,ship,1,0,0.971,0.0003306
grok,x-ai/grok-4.3,defocus_blur,5,10,airplane,ship,ship,1,0,0.586,8.965e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,5,3,airplane,airplane,airplane,1,1,1.339,0.0002845
kimi,moonshotai/kimi-k3,defocus_blur,4,1344,truck,truck,truck,1,1,1.889,0.00034485
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1285,truck,truck,truck,1,1,9.034,0.002005
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,4,1344,truck,truck,truck,1,1,3.093,0.000202
gpt_sol,openai/gpt-5.6-sol,defocus_blur,5,10,airplane,airplane,airplane,1,1,1.409,0.00016
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,5,21,airplane,bird,bird,1,0,0.799,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,5,10,airplane,airplane,airplane,1,1,1.505,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,5,3,airplane,airplane,airplane,1,1,2.602,0.000212
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1314,truck,truck,truck,1,1,5.282,0.000955
gpt_terra,openai/gpt-5.6-terra,defocus_blur,5,21,airplane,airplane,airplane,1,1,0.967,0.000172
grok,x-ai/grok-4.3,defocus_blur,5,21,airplane,ship,ship,1,0,0.92,8.965e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,5,21,airplane,cat,cat,1,0,1.16,1.6e-05
kimi,moonshotai/kimi-k3,defocus_blur,5,21,airplane,bird,bird,1,0,0.872,0.0003306
gpt_sol,openai/gpt-5.6-sol,defocus_blur,5,21,airplane,airplane,airplane,1,1,1.329,0.00016
claude_opus,anthropic/claude-opus-5,defocus_blur,4,1344,truck,truck,truck,1,1,4.143,0.000905
gemini,google/gemini-3.1-flash-lite,defocus_blur,5,21,airplane,airplane,airplane,1,1,1.438,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,5,27,airplane,bird,bird,1,0,0.755,8.2e-05
kimi,moonshotai/kimi-k3,defocus_blur,5,10,airplane,airplane,airplane,1,1,1.992,0.00034485
grok,x-ai/grok-4.3,defocus_blur,5,27,airplane,frog,frog,1,0,0.74,8.965e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,5,27,airplane,frog,frog,1,0,0.935,0.00016
gpt_sol,openai/gpt-5.6-sol,defocus_blur,5,27,airplane,airplane,airplane,1,1,1.024,0.00016
gpt_luna,openai/gpt-5.6-luna,defocus_blur,5,27,airplane,frog,frog,1,0,0.99,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,5,10,airplane,airplane,airplane,1,1,3.02,0.000212
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,5,44,airplane,ship,ship,1,0,0.783,8.2e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,5,44,airplane,frog,frog,1,0,0.75,0.00016
gpt_luna,openai/gpt-5.6-luna,defocus_blur,5,44,airplane,airplane,airplane,1,1,0.771,1.72e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,5,27,airplane,airplane,airplane,1,1,1.591,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,5,21,airplane,airplane,airplane,1,1,2.704,0.000212
gpt_sol,openai/gpt-5.6-sol,defocus_blur,5,44,airplane,airplane,airplane,1,1,1.377,0.00016
claude_opus,anthropic/claude-opus-5,defocus_blur,5,10,airplane,airplane,airplane,1,1,3.907,0.000805
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,5,52,airplane,bird,bird,1,0,0.806,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,5,44,airplane,airplane,airplane,1,1,1.331,0.0002845
claude_opus,anthropic/claude-opus-5,defocus_blur,5,3,airplane,airplane,airplane,1,1,4.977,0.00103
gpt_luna,openai/gpt-5.6-luna,defocus_blur,5,52,airplane,airplane,airplane,1,1,0.797,1.72e-05
grok,x-ai/grok-4.3,defocus_blur,5,52,airplane,ship,ship,1,0,0.568,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,5,27,airplane,frog,frog,1,0,2.993,0.000202
gpt_terra,openai/gpt-5.6-terra,defocus_blur,5,52,airplane,airplane,airplane,1,1,1.015,0.000172
kimi,moonshotai/kimi-k3,defocus_blur,5,52,airplane,deer,deer,1,0,0.832,0.0003306
kimi,moonshotai/kimi-k3,defocus_blur,5,44,airplane,airplane,airplane,1,1,1.977,0.00034485
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,5,44,airplane,horse,horse,1,0,2.534,0.000202
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,5,74,airplane,truck,truck,1,0,0.793,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,5,52,airplane,airplane,airplane,1,1,1.473,0.0002845
gpt_terra,openai/gpt-5.6-terra,defocus_blur,5,74,airplane,frog,frog,1,0,0.751,0.00016
gpt_luna,openai/gpt-5.6-luna,defocus_blur,5,74,airplane,automobile,automobile,1,0,0.856,1.72e-05
grok,x-ai/grok-4.3,defocus_blur,5,74,airplane,ship,ship,1,0,0.6,8.965e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,5,74,airplane,bird,bird,1,0,1.316,0.00015
gemini,google/gemini-3.1-flash-lite,defocus_blur,5,74,airplane,horse,horse,1,0,1.208,0.0002845
claude_opus,anthropic/claude-opus-5,defocus_blur,5,27,airplane,airplane,airplane,1,1,4.497,0.000805
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,5,90,airplane,airplane,airplane,1,1,1.001,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,5,52,airplane,airplane,airplane,1,1,3.063,0.000212
gpt_luna,openai/gpt-5.6-luna,defocus_blur,5,90,airplane,ship,ship,1,0,0.784,1.6e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,5,90,airplane,airplane,airplane,1,1,1.189,0.00016
kimi,moonshotai/kimi-k3,defocus_blur,5,74,airplane,ship,ship,1,0,1.747,0.0003306
gpt_terra,openai/gpt-5.6-terra,defocus_blur,5,90,airplane,airplane,airplane,1,1,1.286,0.000172
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,5,74,airplane,horse,horse,1,0,2.559,0.000202
gpt_sol,openai/gpt-5.6-sol,defocus_blur,5,52,airplane,airplane,airplane,1,1,3.62,0.00016
claude_opus,anthropic/claude-opus-5,defocus_blur,5,21,airplane,airplane,airplane,1,1,6.165,0.00283
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,5,97,airplane,bird,bird,1,0,0.806,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,5,90,airplane,airplane,airplane,1,1,1.324,0.0002845
kimi,moonshotai/kimi-k3,defocus_blur,5,90,airplane,airplane,airplane,1,1,1.088,0.00034485
claude_opus,anthropic/claude-opus-5,defocus_blur,5,52,airplane,airplane,airplane,1,1,4.096,0.00103
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,5,90,airplane,airplane,airplane,1,1,2.274,0.000212
gpt_luna,openai/gpt-5.6-luna,defocus_blur,5,97,airplane,bird,bird,1,0,0.746,1.6e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,5,44,airplane,automobile,automobile,1,0,5.146,0.00268
gpt_sol,openai/gpt-5.6-sol,defocus_blur,5,97,airplane,airplane,airplane,1,1,1.033,0.00016
grok,x-ai/grok-4.3,defocus_blur,5,97,airplane,ship,ship,1,0,0.546,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,5,98,airplane,airplane,airplane,1,1,0.757,8.2e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,5,74,airplane,truck,truck,1,0,3.921,0.00108
grok,x-ai/grok-4.3,defocus_blur,5,98,airplane,airplane,airplane,1,1,0.575,9.215e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,5,97,airplane,airplane,airplane,1,1,1.325,0.0002845
gpt_sol,openai/gpt-5.6-sol,defocus_blur,5,98,airplane,airplane,airplane,1,1,1.05,0.00016
kimi,moonshotai/kimi-k3,defocus_blur,5,97,airplane,truck,truck,1,0,1.25,0.00034485
gpt_luna,openai/gpt-5.6-luna,defocus_blur,5,98,airplane,airplane,airplane,1,1,0.919,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,5,98,airplane,airplane,airplane,1,1,0.998,0.000172
gemini,google/gemini-3.1-flash-lite,defocus_blur,5,98,airplane,airplane,airplane,1,1,1.383,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,5,111,airplane,bird,bird,1,0,0.763,8.2e-05
kimi,moonshotai/kimi-k3,defocus_blur,5,98,airplane,airplane,airplane,1,1,1.409,0.00034485
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,5,97,airplane,dog,dog,1,0,2.807,0.000202
gpt_terra,openai/gpt-5.6-terra,defocus_blur,5,111,airplane,ship,ship,1,0,0.925,0.00016
grok,x-ai/grok-4.3,defocus_blur,5,111,airplane,ship,ship,1,0,0.714,8.965e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,5,97,airplane,bird,bird,1,0,2.557,0.00016
gpt_luna,openai/gpt-5.6-luna,defocus_blur,5,111,airplane,airplane,airplane,1,1,0.959,1.72e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,5,98,airplane,airplane,airplane,1,1,2.213,0.00053
claude_opus,anthropic/claude-opus-5,defocus_blur,5,90,airplane,airplane,airplane,1,1,4.619,0.00088
kimi,moonshotai/kimi-k3,defocus_blur,5,111,airplane,truck,truck,1,0,0.875,0.00034485
gemini,google/gemini-3.1-flash-lite,defocus_blur,5,111,airplane,airplane,airplane,1,1,1.372,0.0002845
grok,x-ai/grok-4.3,defocus_blur,5,116,airplane,ship,ship,1,0,0.541,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,5,116,airplane,bird,bird,1,0,0.802,8.2e-05
