model,model_id,blur_type,severity,image_id,true_label,raw_response,prediction,valid_response,correct,latency_seconds,cost_usd
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,1443,deer,dog,dog,1,0,2.328,0.000202
gemini,google/gemini-3.1-flash-lite,glass_blur,4,1448,deer,deer,deer,1,1,1.129,0.0002845
grok,x-ai/grok-4.3,glass_blur,4,1462,deer,bird,bird,1,0,0.465,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,1462,deer,bird,bird,1,0,0.756,8.2e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,1462,deer,bird,bird,1,0,0.761,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,1462,deer,deer,deer,1,1,0.829,1.72e-05
claude_opus,anthropic/claude-opus-5,glass_blur,4,1425,deer,deer,deer,1,1,5.006,0.00168
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,1484,deer,bird,bird,1,0,0.777,8.2e-05
claude_opus,anthropic/claude-opus-5,glass_blur,4,1448,deer,deer,deer,1,1,2.675,0.000505
grok,x-ai/grok-4.3,glass_blur,4,1484,deer,bird,bird,1,0,0.548,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,1484,deer,frog,frog,1,0,0.878,0.00016
gemini,google/gemini-3.1-flash-lite,glass_blur,4,1462,deer,deer,deer,1,1,1.331,0.0002845
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,1484,deer,deer,deer,1,1,0.949,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,1448,deer,cat,cat,1,0,2.424,0.000202
kimi,moonshotai/kimi-k3,glass_blur,4,1484,deer,deer,deer,1,1,0.862,0.0003306
gemini,google/gemini-3.1-flash-lite,glass_blur,4,1484,deer,deer,deer,1,1,1.198,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,4,1443,deer,bird,bird,1,0,4.036,0.00123
grok,x-ai/grok-4.3,glass_blur,4,1491,deer,frog,frog,1,0,0.601,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,1491,deer,cat,cat,1,0,0.808,8.2e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,1484,deer,deer,deer,1,1,1.546,1.72e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,1491,deer,deer,deer,1,1,0.933,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,1491,deer,cat,cat,1,0,0.92,1.6e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,1491,deer,frog,frog,1,0,0.954,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,1462,deer,bird,bird,1,0,2.695,0.000202
kimi,moonshotai/kimi-k3,glass_blur,4,1462,deer,deer,deer,1,1,2.492,0.000384
gemini,google/gemini-3.1-flash-lite,glass_blur,4,1491,deer,deer,deer,1,1,1.223,0.0002845
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,1462,deer,deer,deer,1,1,2.712,0.00016
kimi,moonshotai/kimi-k3,glass_blur,4,1448,deer,deer,deer,1,1,3.051,0.000384
grok,x-ai/grok-4.3,glass_blur,4,1503,deer,ship,ship,1,0,0.46,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,1503,deer,bird,bird,1,0,0.746,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,1503,deer,deer,deer,1,1,0.824,0.00016
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,1503,deer,bird,bird,1,0,0.951,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,1484,deer,cat,cat,1,0,2.766,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,1516,deer,bird,bird,1,0,0.752,8.2e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,1503,deer,cat,cat,1,0,1.26,1.6e-05
grok,x-ai/grok-4.3,glass_blur,4,1516,deer,frog,frog,1,0,0.564,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,1516,deer,frog,frog,1,0,0.795,0.00016
gemini,google/gemini-3.1-flash-lite,glass_blur,4,1503,deer,bird,bird,1,0,1.317,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,4,1441,deer,deer,deer,1,1,6.592,0.002605
kimi,moonshotai/kimi-k3,glass_blur,4,1503,deer,deer,deer,1,1,1.184,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,4,1516,deer,frog,frog,1,0,0.79,0.0003306
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,1516,deer,bird,bird,1,0,1.058,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,1503,deer,horse,horse,1,0,2.167,0.000202
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,1491,deer,cat,cat,1,0,3.219,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,1522,deer,cat,cat,1,0,0.759,8.2e-05
grok,x-ai/grok-4.3,glass_blur,4,1522,deer,frog,frog,1,0,0.54,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,1522,deer,deer,deer,1,1,0.687,1.72e-05
claude_opus,anthropic/claude-opus-5,glass_blur,4,1484,deer,bird,bird,1,0,4.177,0.001305
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,1516,deer,bird,bird,1,0,1.562,0.00015
claude_opus,anthropic/claude-opus-5,glass_blur,4,1462,deer,frog,frog,1,0,4.625,0.001555
gemini,google/gemini-3.1-flash-lite,glass_blur,4,1516,deer,deer,deer,1,1,1.47,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,1522,deer,frog,frog,1,0,0.985,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,1522,deer,deer,deer,1,1,1.185,0.00016
grok,x-ai/grok-4.3,glass_blur,4,12,dog,cat,cat,1,0,0.532,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,12,dog,cat,cat,1,0,0.796,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,4,1522,deer,deer,deer,1,1,1.467,0.0002845
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,12,dog,frog,frog,1,0,0.796,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,1516,deer,frog,frog,1,0,2.518,0.000202
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,12,dog,frog,frog,1,0,0.855,0.00016
kimi,moonshotai/kimi-k3,glass_blur,4,12,dog,dog,dog,1,1,1.024,0.0003306
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,12,dog,deer,deer,1,0,1.289,0.00016
gemini,google/gemini-3.1-flash-lite,glass_blur,4,12,dog,deer,deer,1,0,1.286,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,4,1491,deer,frog,frog,1,0,4.764,0.00118
grok,x-ai/grok-4.3,glass_blur,4,16,dog,cat,cat,1,0,0.498,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,16,dog,cat,cat,1,0,0.803,8.2e-05
kimi,moonshotai/kimi-k3,glass_blur,4,1522,deer,deer,deer,1,1,1.815,0.000324
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,16,dog,dog,dog,1,1,0.745,1.6e-05
kimi,moonshotai/kimi-k3,glass_blur,4,1491,deer,deer,deer,1,1,4.516,0.000384
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,16,dog,dog,dog,1,1,1.116,0.00016
kimi,moonshotai/kimi-k3,glass_blur,4,16,dog,cat,cat,1,0,0.895,0.0003306
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,16,dog,dog,dog,1,1,1.276,0.00015
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,24,dog,dog,dog,1,1,0.763,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,1522,deer,deer,deer,1,1,3.004,0.000202
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,24,dog,deer,deer,1,0,0.805,1.72e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,4,16,dog,dog,dog,1,1,1.381,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,24,dog,bird,bird,1,0,0.854,0.00016
claude_opus,anthropic/claude-opus-5,glass_blur,4,1503,deer,bird,bird,1,0,4.844,0.002055
grok,x-ai/grok-4.3,glass_blur,4,24,dog,dog,dog,1,1,0.465,8.965e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,24,dog,deer,deer,1,0,1.067,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,12,dog,dog,dog,1,1,2.714,0.000202
claude_opus,anthropic/claude-opus-5,glass_blur,4,1516,deer,frog,frog,1,0,4.386,0.001205
claude_opus,anthropic/claude-opus-5,glass_blur,4,1522,deer,deer,deer,1,1,3.696,0.00083
grok,x-ai/grok-4.3,glass_blur,4,31,dog,frog,frog,1,0,0.51,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,31,dog,bird,bird,1,0,0.766,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,4,24,dog,dog,dog,1,1,1.341,0.0002845
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,31,dog,frog,frog,1,0,0.694,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,16,dog,dog,dog,1,1,2.549,0.000202
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,31,dog,frog,frog,1,0,0.914,0.00016
kimi,moonshotai/kimi-k3,glass_blur,4,31,dog,cat,cat,1,0,0.797,0.0003306
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,33,dog,cat,cat,1,0,0.873,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,4,31,dog,dog,dog,1,1,1.3,0.0002845
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,33,dog,cat,cat,1,0,0.78,1.6e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,33,dog,deer,deer,1,0,0.934,0.00016
kimi,moonshotai/kimi-k3,glass_blur,4,24,dog,bird,bird,1,0,1.838,0.000324
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,33,dog,frog,frog,1,0,0.902,0.00016
grok,x-ai/grok-4.3,glass_blur,4,33,dog,frog,frog,1,0,0.93,8.965e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,31,dog,dog,dog,1,1,1.799,0.00015
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,24,dog,dog,dog,1,1,2.725,0.000202
claude_opus,anthropic/claude-opus-5,glass_blur,4,16,dog,dog,dog,1,1,3.815,0.00123
gemini,google/gemini-3.1-flash-lite,glass_blur,4,33,dog,horse,horse,1,0,1.309,0.0002845
grok,x-ai/grok-4.3,glass_blur,4,39,dog,ship,ship,1,0,0.51,8.965e-05
claude_opus,anthropic/claude-opus-5,glass_blur,4,12,dog,bird,bird,1,0,4.548,0.00168
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,39,dog,cat,cat,1,0,0.832,8.2e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,39,dog,cat,cat,1,0,0.883,0.00015
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,39,dog,cat,cat,1,0,0.905,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,39,dog,bird,bird,1,0,0.951,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,31,dog,frog,frog,1,0,2.712,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,42,dog,bird,bird,1,0,0.769,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,4,39,dog,dog,dog,1,1,1.425,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,42,dog,frog,frog,1,0,0.926,0.00016
grok,x-ai/grok-4.3,glass_blur,4,42,dog,ship,ship,1,0,0.78,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,42,dog,cat,cat,1,0,0.948,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,33,dog,dog,dog,1,1,2.778,0.000202
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,42,dog,bird,bird,1,0,1.462,0.00015
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,85,dog,bird,bird,1,0,0.797,8.2e-05
kimi,moonshotai/kimi-k3,glass_blur,4,33,dog,cat,cat,1,0,2.82,0.000384
grok,x-ai/grok-4.3,glass_blur,4,85,dog,ship,ship,1,0,0.482,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,85,dog,dog,dog,1,1,0.803,0.00016
gemini,google/gemini-3.1-flash-lite,glass_blur,4,42,dog,dog,dog,1,1,1.674,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,42,dog,cat,cat,1,0,2.139,0.000202
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,39,dog,cat,cat,1,0,3.05,0.000202
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,85,dog,deer,deer,1,0,1.127,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,85,dog,deer,deer,1,0,1.274,1.72e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,4,85,dog,horse,horse,1,0,1.223,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,4,33,dog,bird,bird,1,0,4.072,0.00148
claude_opus,anthropic/claude-opus-5,glass_blur,4,24,dog,bird,bird,1,0,5.348,0.001755
kimi,moonshotai/kimi-k3,glass_blur,4,42,dog,dog,dog,1,1,2.054,0.000324
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,101,dog,cat,cat,1,0,0.809,8.2e-05
grok,x-ai/grok-4.3,glass_blur,4,101,dog,dog,dog,1,1,0.522,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,101,dog,frog,frog,1,0,0.83,0.00016
claude_opus,anthropic/claude-opus-5,glass_blur,4,31,dog,frog,frog,1,0,5.035,0.001355
claude_opus,anthropic/claude-opus-5,glass_blur,4,39,dog,cat,cat,1,0,4.219,0.00093
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,128,dog,bird,bird,1,0,0.757,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,4,101,dog,dog,dog,1,1,1.185,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,85,dog,horse,horse,1,0,2.64,0.000202
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,128,dog,bird,bird,1,0,0.956,0.00015
kimi,moonshotai/kimi-k3,glass_blur,4,101,dog,dog,dog,1,1,1.089,0.0003306
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,128,dog,deer,deer,1,0,0.812,1.72e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,101,dog,frog,frog,1,0,1.475,1.6e-05
grok,x-ai/grok-4.3,glass_blur,4,128,dog,dog,dog,1,1,0.631,8.965e-05
kimi,moonshotai/kimi-k3,glass_blur,4,85,dog,horse,horse,1,0,2.047,0.000324
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,128,dog,frog,frog,1,0,1.079,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,101,dog,cat,cat,1,0,2.138,0.000202
grok,x-ai/grok-4.3,glass_blur,4,141,dog,frog,frog,1,0,0.505,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,4,128,dog,frog,frog,1,0,1.32,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,141,dog,dog,dog,1,1,0.82,8.2e-05
kimi,moonshotai/kimi-k3,glass_blur,4,128,dog,horse,horse,1,0,0.913,0.0003306
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,141,dog,dog,dog,1,1,0.866,0.00016
claude_opus,anthropic/claude-opus-5,glass_blur,4,42,dog,bird,bird,1,0,4.487,0.00148
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,141,dog,bird,bird,1,0,1.024,0.00015
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,101,dog,bird,bird,1,0,2.627,0.00015
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,141,dog,dog,dog,1,1,1.135,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,128,dog,frog,frog,1,0,2.33,0.000202
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,148,dog,bird,bird,1,0,0.817,0.00016
gemini,google/gemini-3.1-flash-lite,glass_blur,4,141,dog,dog,dog,1,1,1.401,0.0002845
grok,x-ai/grok-4.3,glass_blur,4,148,dog,ship,ship,1,0,0.597,8.965e-05
claude_opus,anthropic/claude-opus-5,glass_blur,4,128,dog,frog,frog,1,0,2.58,0.000505
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,148,dog,cat,cat,1,0,0.883,1.6e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,148,dog,cat,cat,1,0,1.011,8.2e-05
claude_opus,anthropic/claude-opus-5,glass_blur,4,85,dog,deer,deer,1,0,4.816,0.001805
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,155,dog,cat,cat,1,0,0.764,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,141,dog,dog,dog,1,1,2.292,0.000202
grok,x-ai/grok-4.3,glass_blur,4,155,dog,cat,cat,1,0,0.567,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,4,148,dog,cat,cat,1,0,1.372,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,155,dog,frog,frog,1,0,0.773,0.00016
claude_opus,anthropic/claude-opus-5,glass_blur,4,141,dog,dog,dog,1,1,2.469,0.000505
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,148,dog,frog,frog,1,0,1.918,0.000202
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,148,dog,cat,cat,1,0,1.718,0.00015
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,155,dog,frog,frog,1,0,0.999,0.00015
kimi,moonshotai/kimi-k3,glass_blur,4,155,dog,dog,dog,1,1,0.956,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,4,148,dog,dog,dog,1,1,1.578,0.000324
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,155,dog,frog,frog,1,0,1.251,1.6e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,4,155,dog,cat,cat,1,0,1.263,0.0002845
grok,x-ai/grok-4.3,glass_blur,4,158,dog,ship,ship,1,0,0.483,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,158,dog,cat,cat,1,0,0.789,8.2e-05
claude_opus,anthropic/claude-opus-5,glass_blur,4,101,dog,bird,bird,1,0,4.813,0.001505
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,158,dog,bird,bird,1,0,0.824,0.00016
kimi,moonshotai/kimi-k3,glass_blur,4,158,dog,dog,dog,1,1,0.836,0.0003306
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,155,dog,frog,frog,1,0,2.088,0.000202
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,158,dog,dog,dog,1,1,1.296,0.00015
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,158,dog,deer,deer,1,0,1.231,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,168,dog,bird,bird,1,0,0.908,8.2e-05
grok,x-ai/grok-4.3,glass_blur,4,168,dog,cat,cat,1,0,0.635,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,4,158,dog,horse,horse,1,0,1.435,0.0002845
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,168,dog,frog,frog,1,0,0.999,1.6e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,168,dog,cat,cat,1,0,1.112,0.00015
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,178,dog,bird,bird,1,0,0.756,8.2e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,178,dog,frog,frog,1,0,0.7,1.6e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,4,168,dog,dog,dog,1,1,1.513,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,178,dog,frog,frog,1,0,1.071,0.00016
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,168,dog,frog,frog,1,0,1.896,0.00016
grok,x-ai/grok-4.3,glass_blur,4,178,dog,frog,frog,1,0,0.894,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,158,dog,frog,frog,1,0,2.768,0.000202
gemini,google/gemini-3.1-flash-lite,glass_blur,4,178,dog,frog,frog,1,0,1.205,0.0002845
kimi,moonshotai/kimi-k3,glass_blur,4,39,dog,dog,dog,1,1,8.837,0.000384
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,181,dog,dog,dog,1,1,0.737,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,168,dog,cat,cat,1,0,2.75,0.000202
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,181,dog,dog,dog,1,1,0.802,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,181,dog,bird,bird,1,0,0.816,1.6e-05
grok,x-ai/grok-4.3,glass_blur,4,181,dog,dog,dog,1,1,0.61,8.965e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,181,dog,cat,cat,1,0,1.021,0.00015
kimi,moonshotai/kimi-k3,glass_blur,4,178,dog,deer,deer,1,0,1.909,0.000324
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,178,dog,bird,bird,1,0,2.401,0.00015
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,190,dog,bird,bird,1,0,0.768,8.2e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,190,dog,frog,frog,1,0,0.639,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,178,dog,cat,cat,1,0,3.016,0.000202
gemini,google/gemini-3.1-flash-lite,glass_blur,4,181,dog,dog,dog,1,1,1.551,0.0002845
grok,x-ai/grok-4.3,glass_blur,4,190,dog,bird,bird,1,0,0.54,8.965e-05
claude_opus,anthropic/claude-opus-5,glass_blur,4,155,dog,frog,frog,1,0,5.37,0.00163
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,190,dog,dog,dog,1,1,0.917,0.00015
claude_opus,anthropic/claude-opus-5,glass_blur,4,158,dog,dog,dog,1,1,4.613,0.001405
kimi,moonshotai/kimi-k3,glass_blur,4,181,dog,dog,dog,1,1,1.443,0.000324
claude_opus,anthropic/claude-opus-5,glass_blur,4,148,dog,bird,bird,1,0,6.424,0.001305
claude_opus,anthropic/claude-opus-5,glass_blur,4,168,dog,dog,dog,1,1,4.239,0.00123
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,181,dog,dog,dog,1,1,2.654,0.000202
kimi,moonshotai/kimi-k3,glass_blur,4,190,dog,cat,cat,1,0,0.805,0.0003306
gemini,google/gemini-3.1-flash-lite,glass_blur,4,190,dog,dog,dog,1,1,1.276,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,200,dog,dog,dog,1,1,0.745,8.2e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,200,dog,cat,cat,1,0,0.731,0.00016
grok,x-ai/grok-4.3,glass_blur,4,200,dog,frog,frog,1,0,0.64,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,200,dog,horse,horse,1,0,0.775,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,190,dog,dog,dog,1,1,2.008,0.000202
claude_opus,anthropic/claude-opus-5,glass_blur,4,178,dog,frog,frog,1,0,4.277,0.00123
kimi,moonshotai/kimi-k3,glass_blur,4,141,dog,dog,dog,1,1,7.323,0.000384
kimi,moonshotai/kimi-k3,glass_blur,4,200,dog,bird,bird,1,0,1.021,0.0003306
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,200,dog,dog,dog,1,1,1.348,0.00015
grok,x-ai/grok-4.3,glass_blur,4,207,dog,ship,ship,1,0,0.631,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,207,dog,dog,dog,1,1,0.815,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,4,200,dog,dog,dog,1,1,1.37,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,190,dog,frog,frog,1,0,2.389,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,207,dog,deer,deer,1,0,0.756,1.72e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,207,dog,bird,bird,1,0,0.982,0.00015
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,207,dog,frog,frog,1,0,0.947,0.00016
kimi,moonshotai/kimi-k3,glass_blur,4,207,dog,bird,bird,1,0,0.951,0.0003306
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,212,dog,bird,bird,1,0,0.75,8.2e-05
grok,x-ai/grok-4.3,glass_blur,4,212,dog,frog,frog,1,0,0.488,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,212,dog,bird,bird,1,0,0.774,1.6e-05
kimi,moonshotai/kimi-k3,glass_blur,4,212,dog,frog,frog,1,0,0.777,0.000324
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,212,dog,bird,bird,1,0,0.862,0.00016
gemini,google/gemini-3.1-flash-lite,glass_blur,4,207,dog,deer,deer,1,0,1.573,0.0002845
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,212,dog,airplane,airplane,1,0,1.065,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,200,dog,bird,bird,1,0,2.546,0.000202
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,207,dog,dog,dog,1,1,2.187,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,230,dog,dog,dog,1,1,0.849,8.2e-05
claude_opus,anthropic/claude-opus-5,glass_blur,4,190,dog,bird,bird,1,0,3.983,0.00118
grok,x-ai/grok-4.3,glass_blur,4,230,dog,ship,ship,1,0,0.482,8.965e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,4,230,dog,cat,cat,1,0,0.943,0.00015
gemini,google/gemini-3.1-flash-lite,glass_blur,4,212,dog,airplane,airplane,1,0,1.415,0.0002845
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,230,dog,deer,deer,1,0,0.899,1.72e-05
kimi,moonshotai/kimi-k3,glass_blur,4,230,dog,dog,dog,1,1,0.833,0.0003306
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,230,dog,cat,cat,1,0,1.249,0.00016
claude_opus,anthropic/claude-opus-5,glass_blur,4,181,dog,dog,dog,1,1,5.57,0.001255
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,4,212,dog,frog,frog,1,0,2.359,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,232,dog,cat,cat,1,0,0.794,8.2e-05
grok,x-ai/grok-4.3,glass_blur,4,232,dog,frog,frog,1,0,0.586,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,4,230,dog,dog,dog,1,1,1.208,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,4,232,dog,frog,frog,1,0,0.837,0.00016
claude_opus,anthropic/claude-opus-5,glass_blur,4,200,dog,dog,dog,1,1,3.871,0.001105
gpt_luna,openai/gpt-5.6-luna,glass_blur,4,232,dog,bird,bird,1,0,1.038,1.6e-05
kimi,moonshotai/kimi-k3,glass_blur,4,168,dog,bird,bird,1,0,7.244,0.000384
grok,x-ai/grok-4.3,glass_blur,4,238,dog,cat,cat,1,0,0.525,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,4,238,dog,dog,dog,1,1,0.768,8.2e-05
